well	ID
F8	cloneDKO67
G8	cloneDKO68
H8	cloneDKO68
I8	cloneDKO69
J8	cloneDKO69
K8	cloneDKO70
L8	cloneDKO70
M8	cloneDKO71
N8	cloneDKO71
O8	cloneDKO72
P8	cloneDKO72
A9	cloneDKO33
B9	cloneDKO33
C9	cloneDKO34
D9	cloneDKO34
E9	cloneDKO35
F9	cloneDKO35
G9	cloneDKO36
H9	cloneDKO36
I9	cloneDKO37
J9	cloneDKO37
K9	cloneDKO38
L9	cloneDKO38
M9	cloneDKO39
N9	cloneDKO39
O9	cloneDKO40
P9	cloneDKO40
A10	cloneDKO73
B10	cloneDKO73
C10	cloneDKO74
D10	cloneDKO74
E10	cloneDKO75
F10	cloneDKO75
G10	cloneDKO_empty1
H10	cloneDKO_empty1
I10	cloneDKO_empty2
J10	cloneDKO_empty2
K10	cloneDKO_empty3
L10	cloneDKO_empty3
M10	cloneDKO_empty4
N10	cloneDKO_empty4
O10	cloneDKO_empty5
P10	cloneDKO_empty5
A11	cloneDKO_empty6
B11	cloneDKO_empty6
C11	cloneDKO_empty7
D11	cloneDKO_empty7
E11	cloneDKO_empty8
F11	cloneDKO_empty8
G11	cloneDKO_empty9
H11	cloneDKO_empty9
I11	cloneDKO_empty10
J11	cloneDKO_empty10
K11	cloneDKO_empty11
L11	cloneDKO_empty11
M11	cloneDKO_empty12
N11	cloneDKO_empty12
O11	cloneDKO_empty13
P11	cloneDKO_empty13
A12	cloneDKO_empty14
B12	cloneDKO_empty14
C12	cloneDKO_empty15
D12	cloneDKO_empty15
E12	cloneDKO_empty16
F12	cloneDKO_empty16
G12	cloneDKO_empty17
H12	cloneDKO_empty17
I12	cloneDKO_empty18
J12	cloneDKO_empty18
K12	cloneDKO_empty19
L12	cloneDKO_empty19
M12	cloneDKO_empty20
N12	cloneDKO_empty20
O12	cloneDKO_empty21
P12	cloneDKO_empty21
A13	cloneDKO_empty22
B13	cloneDKO_empty22
C13	cloneDKO_empty23
D13	cloneDKO_empty23
E13	cloneDKO_empty24
F13	cloneDKO_empty24
G13	cloneDKO_empty25
H13	cloneDKO_empty25
I13	cloneDKO_empty26
J13	cloneDKO_empty26
K13	cloneDKO_empty27
L13	cloneDKO_empty27
M13	cloneDKO_empty28
N13	cloneDKO_empty28
O13	cloneDKO_empty29
P13	cloneDKO_empty29
A14	cloneDKO_empty30
B14	cloneDKO_empty30
C14	cloneDKO_empty31
D14	cloneDKO_empty31
E14	cloneDKO_empty32
F14	cloneDKO_empty32
G14	cloneDKO_empty33
H14	cloneDKO_empty33
I14	cloneDKO_empty34
J14	cloneDKO_empty34
K14	cloneDKO_empty35
L14	cloneDKO_empty35
M14	cloneDKO_empty36
N14	cloneDKO_empty36
O14	cloneDKO_empty37
P14	cloneDKO_empty37
A15	cloneDKO_empty38
B15	cloneDKO_empty38
C15	cloneDKO_empty39
D15	cloneDKO_empty39
E15	cloneDKO_empty40
F15	cloneDKO_empty40
G15	cloneDKO_empty41
H15	cloneDKO_empty41
I15	cloneDKO_empty42
J15	cloneDKO_empty42
K15	cloneDKO_empty43
L15	cloneDKO_empty43
M15	cloneDKO_empty44
N15	cloneDKO_empty44
O15	cloneDKO_empty45
P15	cloneDKO_empty45
A16	cloneDKO_empty46
B16	cloneDKO_empty46
C16	cloneDKO_empty47
D16	cloneDKO_empty47
E16	cloneDKO_empty48
F16	cloneDKO_empty48
G16	cloneDKO_empty49
H16	cloneDKO_empty49
I16	cloneDKO_empty50
J16	cloneDKO_empty50
K16	cloneDKO_empty51
L16	cloneDKO_empty51
M16	cloneDKO_empty52
N16	cloneDKO_empty52
O16	cloneDKO_empty53
P16	cloneDKO_empty53
A17	cloneDKO_empty54
B17	cloneDKO_empty54
C17	cloneDKO_empty55
D17	cloneDKO_empty55
E17	cloneDKO_empty56
F17	cloneDKO_empty56
G17	cloneDKO_empty57
H17	cloneDKO_empty57
I17	cloneDKO_empty58
J17	cloneDKO_empty58
K17	cloneDKO_empty59
L17	cloneDKO_empty59
M17	cloneDKO_empty60
N17	cloneDKO_empty60
O17	cloneDKO_empty61
P17	cloneDKO_empty61
A18	cloneDKO_empty62
B18	cloneDKO_empty62
C18	cloneDKO_empty63
D18	cloneDKO_empty63
E18	cloneDKO_empty64
F18	cloneDKO_empty64
G18	cloneDKO_empty65
H18	cloneDKO_empty65
I18	cloneDKO_empty66
J18	cloneDKO_empty66
K18	cloneDKO_empty67
L18	cloneDKO_empty67
M18	cloneDKO_empty68
N18	cloneDKO_empty68
O18	cloneDKO_empty69
P18	cloneDKO_empty69
A19	cloneDKO_empty70
B19	cloneDKO_empty70
C19	cloneDKO_empty71
D19	cloneDKO_empty71
E19	cloneDKO_empty72
F19	cloneDKO_empty72
G19	cloneDKO_empty73
H19	cloneDKO_empty73
I19	cloneDKO_empty74
J19	cloneDKO_empty74
K19	cloneDKO_empty75
L19	cloneDKO_empty75
M19	cloneDKO_empty76
N19	cloneDKO_empty76
O19	cloneDKO_empty77
P19	cloneDKO_empty77
A20	cloneDKO_empty78
B20	cloneDKO_empty78
C20	cloneDKO_empty79
D20	cloneDKO_empty79
E20	cloneDKO_empty80
F20	cloneDKO_empty80
G20	cloneDKO_empty81
H20	cloneDKO_empty81
I20	cloneDKO_empty82
J20	cloneDKO_empty82
K20	cloneDKO_empty83
L20	cloneDKO_empty83
M20	cloneDKO_empty84
N20	cloneDKO_empty84
O20	cloneDKO_empty85
P20	cloneDKO_empty85
A21	cloneDKO_empty86
B21	cloneDKO_empty86
C21	cloneDKO_empty87
D21	cloneDKO_empty87
E21	cloneDKO_empty88
F21	cloneDKO_empty88
G21	cloneDKO_empty89
H21	cloneDKO_empty89
I21	cloneDKO_empty90
J21	cloneDKO_empty90
K21	cloneDKO_empty91
L21	cloneDKO_empty91
M21	cloneDKO_empty92
N21	cloneDKO_empty92
O21	cloneDKO_empty93
P21	cloneDKO_empty93
A22	cloneDKO_empty94
B22	cloneDKO_empty94
C22	cloneDKO_empty95
D22	cloneDKO_empty95
E22	cloneDKO_empty96
F22	cloneDKO_empty96
G22	cloneDKO_empty97
H22	cloneDKO_empty97
I22	cloneDKO_empty98
J22	cloneDKO_empty98
K22	cloneDKO_empty99
L22	cloneDKO_empty99
M22	cloneDKO_empty100
N22	cloneDKO_empty100
O22	cloneDKO_empty101
P22	cloneDKO_empty101
A23	cloneDKO_empty102
B23	cloneDKO_empty102
C23	cloneDKO_empty103
D23	cloneDKO_empty103
E23	cloneDKO_empty104
F23	cloneDKO_empty104
G23	cloneDKO_empty105
H23	cloneDKO_empty105
I23	cloneDKO_empty106
J23	cloneDKO_empty106
K23	cloneDKO_empty107
L23	cloneDKO_empty107
M23	cloneDKO_empty108
N23	cloneDKO_empty108
O23	cloneDKO_empty109
P23	cloneDKO_empty109
A24	cloneDKO_empty110
B24	cloneDKO_empty110
C24	cloneDKO_empty111
D24	cloneDKO_empty111
E24	cloneDKO_empty112
F24	cloneDKO_empty112
G24	cloneDKO_empty113
H24	cloneDKO_empty113
I24	cloneDKO_empty114
J24	cloneDKO_empty114
K24	cloneDKO_empty115
L24	cloneDKO_empty115
M24	cloneDKO_empty116
N24	cloneDKO_empty116
O24	cloneDKO_empty117
P24	cloneDKO_empty117
