well	ID
E17	cloneDKO_empty144
F17	cloneDKO_empty144
G17	cloneDKO_empty145
H17	cloneDKO_empty145
I17	cloneDKO_empty146
J17	cloneDKO_empty146
K17	cloneDKO_empty147
L17	cloneDKO_empty147
M17	cloneDKO_empty148
N17	cloneDKO_empty148
O17	cloneDKO_empty149
P17	cloneDKO_empty149
A18	cloneDKO_empty150
B18	cloneDKO_empty150
C18	cloneDKO_empty151
D18	cloneDKO_empty151
E18	cloneDKO_empty152
F18	cloneDKO_empty152
G18	cloneDKO_empty153
H18	cloneDKO_empty153
I18	cloneDKO_empty154
J18	cloneDKO_empty154
K18	cloneDKO_empty155
L18	cloneDKO_empty155
M18	cloneDKO_empty156
N18	cloneDKO_empty156
O18	cloneDKO_empty157
P18	cloneDKO_empty157
A19	cloneDKO_empty158
B19	cloneDKO_empty158
C19	cloneDKO_empty159
D19	cloneDKO_empty159
E19	cloneDKO_empty160
F19	cloneDKO_empty160
G19	cloneDKO_empty161
H19	cloneDKO_empty161
I19	cloneDKO_empty162
J19	cloneDKO_empty162
K19	cloneDKO_empty163
L19	cloneDKO_empty163
M19	cloneDKO_empty164
N19	cloneDKO_empty164
O19	cloneDKO_empty165
P19	cloneDKO_empty165
A20	cloneDKO_empty166
B20	cloneDKO_empty166
C20	cloneDKO_empty167
D20	cloneDKO_empty167
E20	cloneDKO_empty168
F20	cloneDKO_empty168
G20	cloneDKO_empty169
H20	cloneDKO_empty169
I20	cloneDKO_empty170
J20	cloneDKO_empty170
K20	cloneDKO_empty171
L20	cloneDKO_empty171
M20	cloneDKO_empty172
N20	cloneDKO_empty172
O20	cloneDKO_empty173
P20	cloneDKO_empty173
A21	cloneDKO_empty174
B21	cloneDKO_empty174
C21	cloneDKO_empty175
D21	cloneDKO_empty175
E21	cloneDKO_empty176
F21	cloneDKO_empty176
G21	cloneDKO_empty177
H21	cloneDKO_empty177
I21	cloneDKO_empty178
J21	cloneDKO_empty178
K21	cloneDKO_empty179
L21	cloneDKO_empty179
M21	cloneDKO_empty180
N21	cloneDKO_empty180
O21	cloneDKO_empty181
P21	cloneDKO_empty181
A22	cloneDKO_empty182
B22	cloneDKO_empty182
C22	cloneDKO_empty183
D22	cloneDKO_empty183
E22	cloneDKO_empty184
F22	cloneDKO_empty184
G22	cloneDKO_empty185
H22	cloneDKO_empty185
I22	cloneDKO_empty186
J22	cloneDKO_empty186
K22	cloneDKO_empty187
L22	cloneDKO_empty187
M22	cloneDKO_empty188
N22	cloneDKO_empty188
O22	cloneDKO_empty189
P22	cloneDKO_empty189
A23	cloneDKO_empty190
B23	cloneDKO_empty190
C23	cloneDKO_empty191
D23	cloneDKO_empty191
E23	cloneDKO_empty192
F23	cloneDKO_empty192
G23	cloneDKO_empty193
H23	cloneDKO_empty193
I23	cloneDKO_empty194
J23	cloneDKO_empty194
K23	cloneDKO_empty195
L23	cloneDKO_empty195
M23	cloneDKO_empty196
N23	cloneDKO_empty196
O23	cloneDKO_empty197
P23	cloneDKO_empty197
A24	cloneDKO_empty198
B24	cloneDKO_empty198
C24	cloneDKO_empty199
D24	cloneDKO_empty199
E24	cloneDKO_empty200
F24	cloneDKO_empty200
G24	cloneDKO_empty201
H24	cloneDKO_empty201
I24	cloneDKO_empty202
J24	cloneDKO_empty202
K24	cloneDKO_empty203
L24	cloneDKO_empty203
M24	cloneDKO_empty204
N24	cloneDKO_empty204
O24	cloneDKO_empty205
P24	cloneDKO_empty205
