well	ID
B16	a549_clone2A8
C16	a549_clone2B8
D16	a549_clone2B8
E16	a549_clone2C8
F16	a549_clone2C8
G16	a549_clone2D8
H16	a549_clone2D8
I16	a549_clone2E8
J16	a549_clone2E8
K16	a549_clone2F8
L16	a549_clone2F8
M16	a549_clone2G8
N16	a549_clone2G8
O16	a549_clone2H8
P16	a549_clone2H8
A17	a549_clone2A9
B17	a549_clone2A9
C17	a549_clone2B9
D17	a549_clone2B9
E17	a549_clone2C9
F17	a549_clone2C9
G17	a549_clone2D9
H17	a549_clone2D9
I17	a549_clone2E9
J17	a549_clone2E9
K17	a549_clone2F9
L17	a549_clone2F9
M17	a549_clone2G9
N17	a549_clone2G9
O17	a549_clone2H9
P17	a549_clone2H9
A18	a549_clone2A9
B18	a549_clone2A9
C18	a549_clone2B9
D18	a549_clone2B9
E18	a549_clone2C9
F18	a549_clone2C9
G18	a549_clone2D9
H18	a549_clone2D9
I18	a549_clone2E9
J18	a549_clone2E9
K18	a549_clone2F9
L18	a549_clone2F9
M18	a549_clone2G9
N18	a549_clone2G9
O18	a549_clone2H9
P18	a549_clone2H9
A19	a549_clone2A10
B19	a549_clone2A10
C19	a549_clone2B10
D19	a549_clone2B10
E19	a549_clone2C10
F19	a549_clone2C10
G19	a549_clone2D10
H19	a549_clone2D10
I19	a549_clone2E10
J19	a549_clone2E10
K19	a549_clone2F10
L19	a549_clone2F10
M19	a549_clone2G10
N19	a549_clone2G10
O19	a549_clone2H10
P19	a549_clone2H10
A20	a549_clone2A10
B20	a549_clone2A10
C20	a549_clone2B10
D20	a549_clone2B10
E20	a549_clone2C10
F20	a549_clone2C10
G20	a549_clone2D10
H20	a549_clone2D10
I20	a549_clone2E10
J20	a549_clone2E10
K20	a549_clone2F10
L20	a549_clone2F10
M20	a549_clone2G10
N20	a549_clone2G10
O20	a549_clone2H10
P20	a549_clone2H10
A21	a549_clone2A11
B21	a549_clone2A11
C21	a549_clone2B11
D21	a549_clone2B11
E21	a549_clone2C11
F21	a549_clone2C11
G21	a549_clone2D11
H21	a549_clone2D11
I21	a549_clone2E11
J21	a549_clone2E11
K21	a549_clone2F11
L21	a549_clone2F11
M21	a549_clone2G11
N21	a549_clone2G11
O21	a549_clone2H11
P21	a549_clone2H11
A22	a549_clone2A11
B22	a549_clone2A11
C22	a549_clone2B11
D22	a549_clone2B11
E22	a549_clone2C11
F22	a549_clone2C11
G22	a549_clone2D11
H22	a549_clone2D11
I22	a549_clone2E11
J22	a549_clone2E11
K22	a549_clone2F11
L22	a549_clone2F11
M22	a549_clone2G11
N22	a549_clone2G11
O22	a549_clone2H11
P22	a549_clone2H11
A23	a549_clone2A12
B23	a549_clone2A12
C23	a549_clone2B12
D23	a549_clone2B12
E23	a549_clone2C12
F23	a549_clone2C12
G23	a549_clone2D12_empty
H23	a549_clone2D12_empty
I23	a549_clone2E12_empty
J23	a549_clone2E12_empty
K23	a549_clone2F12_empty
L23	a549_clone2F12_empty
M23	a549_clone2G12_empty
N23	a549_clone2G12_empty
O23	a549_clone2H12_empty
P23	a549_clone2H12_empty
A24	a549_clone2A12
B24	a549_clone2A12
C24	a549_clone2B12
D24	a549_clone2B12
E24	a549_clone2C12
F24	a549_clone2C12
G24	a549_clone2D12_empty
H24	a549_clone2D12_empty
I24	a549_clone2E12_empty
J24	a549_clone2E12_empty
K24	a549_clone2F12_empty
L24	a549_clone2F12_empty
M24	a549_clone2G12_empty
N24	a549_clone2G12_empty
O24	a549_clone2H12_empty
P24	a549_clone2H12_empty
