well	ID
N15	cloneDKO138
O15	cloneDKO139
P15	cloneDKO139
A16	cloneDKO227
B16	cloneDKO227
C16	cloneDKO228
D16	cloneDKO228
E16	cloneDKO229
F16	cloneDKO229
G16	cloneDKO230
H16	cloneDKO230
I16	cloneDKO231
J16	cloneDKO231
K16	cloneDKO232
L16	cloneDKO232
M16	cloneDKO233
N16	cloneDKO233
O16	cloneDKO234
P16	cloneDKO234
A17	cloneDKO140
B17	cloneDKO140
C17	cloneDKO141
D17	cloneDKO141
E17	cloneDKO142
F17	cloneDKO142
G17	cloneDKO143
H17	cloneDKO143
I17	cloneDKO144
J17	cloneDKO144
K17	cloneDKO145
L17	cloneDKO145
M17	cloneDKO146
N17	cloneDKO146
O17	cloneDKO147
P17	cloneDKO147
A18	cloneDKO235
B18	cloneDKO235
C18	cloneDKO236
D18	cloneDKO236
E18	cloneDKO237
F18	cloneDKO237
G18	cloneDKO238
H18	cloneDKO238
I18	cloneDKO239
J18	cloneDKO239
K18	cloneDKO240
L18	cloneDKO240
M18	cloneDKO241
N18	cloneDKO241
O18	cloneDKO242
P18	cloneDKO242
A19	cloneDKO148
B19	cloneDKO148
C19	cloneDKO149
D19	cloneDKO149
E19	cloneDKO150
F19	cloneDKO150
G19	cloneDKO151
H19	cloneDKO151
I19	cloneDKO152
J19	cloneDKO152
K19	cloneDKO153
L19	cloneDKO153
M19	cloneDKO154
N19	cloneDKO154
O19	cloneDKO155
P19	cloneDKO155
A20	cloneDKO243
B20	cloneDKO243
C20	cloneDKO244
D20	cloneDKO244
E20	cloneDKO245
F20	cloneDKO245
G20	cloneDKO246
H20	cloneDKO246
I20	cloneDKO247
J20	cloneDKO247
K20	cloneDKO248
L20	cloneDKO248
M20	cloneDKO249
N20	cloneDKO249
O20	cloneDKO250
P20	cloneDKO250
A21	cloneDKO156
B21	cloneDKO156
C21	cloneDKO157
D21	cloneDKO157
E21	cloneDKO158
F21	cloneDKO158
G21	cloneDKO159
H21	cloneDKO159
I21	cloneDKO160
J21	cloneDKO160
K21	cloneDKO161
L21	cloneDKO161
M21	cloneDKO162
N21	cloneDKO162
O21	cloneDKO163
P21	cloneDKO163
A22	cloneDKO251
B22	cloneDKO251
C22	cloneDKO252
D22	cloneDKO252
E22	cloneDKO253
F22	cloneDKO253
G22	cloneDKO254
H22	cloneDKO254
I22	cloneDKO255
J22	cloneDKO255
K22	cloneDKO256
L22	cloneDKO256
M22	cloneDKO257
N22	cloneDKO257
O22	cloneDKO258
P22	cloneDKO258
A23	cloneDKO164
B23	cloneDKO164
C23	cloneDKO165
D23	cloneDKO165
E23	cloneDKO166
F23	cloneDKO166
G23	cloneDKO167
H23	cloneDKO167
I23	cloneDKO168
J23	cloneDKO168
K23	cloneDKO169
L23	cloneDKO169
M23	cloneDKO170
N23	cloneDKO170
O23	cloneDKO171
P23	cloneDKO171
A24	cloneDKO259
B24	cloneDKO259
C24	cloneDKO260
D24	cloneDKO260
E24	cloneDKO261
F24	cloneDKO261
G24	cloneDKO262
H24	cloneDKO262
I24	cloneDKO_empty119
J24	cloneDKO_empty119
K24	cloneDKO_empty120
L24	cloneDKO_empty120
M24	cloneDKO_empty121
N24	cloneDKO_empty121
O24	cloneDKO_empty122
P24	cloneDKO_empty122
