"","ABCF1;MIR877","ALPK2","ANXA1","AP1M2","APOE","ARTN","ASAP1","BACE2","BSPRY","C19orf21","C19orf46","C5orf51","CAV1","CD44","CHD3","CYB5B","DHX34","DMKN","DUSP4","ELF3","ENC1","EPCAM","ERF","ESRP1","EZR","F3","GAL","HOOK1","IER5L","IL20RA","KITLG","KRT18","KRT7","KRT8","KRT80","KRTCAP3","LAD1","LOC100506548","MACC1","MAP1B","MAP7;AB073649","MIB1","MORC4","MSRB3","MSX1","MT1E","MT2A","NELF","NES","NQO1","NR5A2","PAICS","PDCD11","PIK3R1","PKP3","PLA2G16","PNN","POP1","PPAP2B","PRRC2A","PSMC4","PURB","PYGL","RAB25","RAB31","RBP1","RHOBTB3","RUNX1","RYR2","S100A14","S100A4","SEPT2","SH3KBP1","SHROOM3","SLC7A11","SLC7A8","SPARC","SPINT1","SPINT2","SPRY4","ST14","SYTL2","TES","TMC5","TSPAN5","UPP1","UROS;AK090736","USP6NL","VIM","ZBTB20","ZC3H13","ZEB1","ZFP36L1","ZNF232","ZNF827"
"chr1_50881034_50881342",0.030884065673252,0.0318998162213507,0.0376533622417582,-0.103598555788638,-0.266604798158049,-0.0640249987435929,0.135767064342543,-0.035258736102573,-0.224800592802069,-0.0210299423310999,-0.156528681783161,0.124636018337492,0.00815739905330712,0.0535687837516176,0.0329053662641642,0.17671317140735,-0.072339136655436,-0.204016768895984,0.0411495511244796,0.135682122865971,0.0296264981893765,-0.179349648637079,-0.0604812829627496,-0.131704519548205,-0.0945827604185426,-0.0223189162583426,0.0689079386044573,-0.127611167947104,-0.139687004753316,0.0961330809739028,0.21583249397766,-0.150528747175274,-0.0323795579440353,-0.16603434583334,-0.00880499307491401,-0.239252152634683,-0.240841929706133,7.57989067547234e-05,-0.0757892484993081,-0.0229245527470736,-0.136415139356513,0.226422506780743,0.137977838519229,0.104384796544898,0.00592229466454774,-0.0333108489214439,-0.115113022495524,-0.0239255073583515,-0.0530320041686155,0.133164651398846,0.0773725893070788,0.0947043031655709,-0.0958758322619972,-0.0118081877204372,-0.296542905229526,0.0838454324201871,0.0545726389372951,-0.0482450828859511,0.0266222571460297,0.0342248005406235,-0.0742591357928548,-0.0868215024004019,0.106091425568477,-0.176211734592119,0.214514340118134,0.133439246882045,0.0467016850849869,-0.091285272862193,-0.0210653590183659,-0.00356641223288569,-0.0020831345581912,0.105926198566061,0.0247875770111041,0.0616946109651027,-0.0206126804643945,0.177698618725319,-0.0322441358401571,-0.0841295950279859,-0.198709975763216,0.0570037070662098,-0.162418797529432,0.115727132718273,0.0418661210242853,-0.190756706937979,0.0819873123300701,-0.126263753524093,-0.0812361041515408,0.267977557452357,0.0769520640987285,0.110224317649141,0.0343987564208041,0.123412451016397,0.0585114408155427,-0.06368874870885,-0.0506930614208731
"chr1_50896085_50896385",-0.0487529257436958,0.0532566500650463,-0.148614397364135,-0.0316456177977326,-0.0670548104121555,-0.187765319619065,0.160959253441273,-0.138579756770489,-0.15998851454088,0.013716321948184,-0.109343746360033,0.117488511691249,-0.00487020322665039,0.00891665212722819,-0.029810715441913,0.0727916748068767,-0.0200736631011119,-0.143754944581319,0.0746783395349789,-0.178369021890423,0.0077240724346466,-0.0822675842928823,0.0257068379729065,-0.0517475236331419,-0.00868597961124489,0.0729021174063779,-0.094152812006527,-0.0604224915457794,-0.205541302035908,-0.167860148597943,0.0925428689931093,-0.0741780109945121,0.112545142246593,-0.0615066002364646,0.0543019979156505,-0.122845775802208,-0.0581509572289365,0.104696665364789,0.00486646541256424,0.112651325758958,0.0368127451220952,0.115221816935855,0.0295860886142975,0.143415827069412,-0.178089875143038,-0.0919510226742892,-0.098157701430304,-0.064551495256943,-0.0756567410880171,-0.134637533039844,0.0630971514709969,0.0460188683840948,0.0393510480435854,0.139173281933077,-0.046255022777605,-0.121827488757272,0.0457867016567972,0.00829741914735238,0.0366437669697062,-0.0374787404601446,-0.0241708004324307,0.0285563889719512,0.108530569336984,-0.120976097709441,-0.0583110570769904,-0.0490389277572999,-0.0775627276031199,0.0270768541102748,0.0479244613384368,0.0424174710205768,0.0327070099224429,0.130512820767664,-0.00479291170896579,-0.0800550228299851,-0.0692207813356475,0.00931038891396405,0.0251857215017768,-0.101698195443044,-0.0952112788177614,0.158475782094879,-0.0557807127391673,0.110820096844753,-0.0692454871172739,-0.100032566714298,0.0592765468008611,-0.0879559118813352,-0.101716591918628,0.109080252113041,0.156225342460908,0.0103433988216931,0.0663957631594812,0.130005944010401,0.0777614598788949,-0.0385092720728303,0.106805973782607
"chr1_53990048_53990348",0.170518019784511,0.187953879918119,-0.0114501834267803,-0.0398590724675576,-0.00837805960677473,0.0699610481190454,0.00900114290665378,-0.159324698445592,-0.00632681570736815,0.192120284825427,0.0661016384957119,-0.0220745545674001,0.10278712879587,-0.0191258291219562,0.224799458363359,0.0774186023823686,0.176014333325208,0.12193402020368,-0.108529971816404,0.035781753227119,-0.0381941081352601,0.0401709113930692,0.24822045493577,-0.0712816671579484,0.0600789654078586,0.116698478538847,0.116352686018398,-0.0932111285751692,0.146610651123071,0.222704816431716,0.0427137374087501,0.156274802011766,0.0585970649005989,0.157245046544128,0.0237675763890429,0.144041055161797,0.0086140078401993,-0.00170473593897873,-0.00459812293037579,0.186948116824249,0.0127495860849291,0.00773167644485713,0.0951977434432938,0.147385728798373,0.0272035652639817,-0.000703628474338718,-0.137354976321443,0.14123812126513,-0.0598666837389257,0.0834958635834584,-0.0117838103097398,0.11926273166203,0.230138807697248,0.0574964234446881,0.100545843667979,-0.0497284480680807,0.121029573827725,0.16556556713009,-0.0493228375736251,0.261499227504813,0.0666450138100211,0.0981780521752058,0.183516449536038,0.0665289443374079,-0.0448021347897944,0.053280391275491,-0.148566509570848,-0.00334031110854736,-0.155355530298797,-0.0854156401726446,0.137473407496874,0.00207261294929069,-0.0419244276368354,-0.165679213611482,-0.235215848701665,-0.0352841121412587,-0.0178424978569396,0.0331204060402706,0.138865397026265,0.113241856494463,0.0661315389744524,0.111290994168453,-0.0121217875107226,0.210836661708083,0.0410319926317083,0.0930097086254585,0.0531226192593616,-0.0116481079731184,-0.043928757739976,0.0416827505003366,0.123206800443921,0.0530182317818832,0.0668025101689456,0.0531410270303673,0.0139833837141521
"chr1_54725284_54725584",0.0470543580945375,0.0585433725901677,0.0191558572673191,-0.0275649488462982,-0.0519840314091325,0.0442782210811744,-0.00164175857799207,0.0525212168425391,0.095483535173155,0.0777509549655892,-0.105777521044082,0.0641888779840046,-0.00409344284851869,-0.0694548517764748,-0.0125194751505243,0.0134723200721961,-0.0418713314816509,-0.086829718460116,0.0986568326451188,0.0416984610156349,0.0471340694343494,-0.0916599901840096,0.0268894271360216,0.0353432521991219,0.121246960450819,0.0458055660160412,-0.0955241553840404,-0.0181924280453394,0.111705453474349,0.121938735531783,-0.129866832788345,-0.0358820634445176,-0.0375360882810121,-0.00790613989923384,-0.139134276094693,-0.116447437784504,-0.00193453230699866,-0.0445837005410416,-0.0561666270863036,0.00463927228044803,-0.037379671489594,-0.0171947569240963,-0.00922019218945341,-0.0516740904996316,0.158698161595795,0.0142056784146766,0.108709575629411,0.0850616644147801,0.00464567407430296,0.0151067826960435,-0.0306190174615028,-0.00518893218700561,-0.0118370372390672,0.102488955189615,-0.0185394779980188,0.0657326642293376,-0.0844998065836995,-0.00145337013788325,-0.0276060293051467,-0.0313926736254742,-0.0438452410375865,0.02109602464455,-0.167205785958647,-0.0291880107907028,0.00648720534491966,0.0945190272323103,-0.0616805614056806,0.00987258025889194,0.0589316723341943,0.0130814972479677,0.0316329582014403,-0.0285993308898454,0.0233366736964603,-0.205872702646252,0.0141996038504284,0.0124469012539759,-0.0158066726049666,-0.0475782255630992,-0.0322145336516294,-0.0511903389233011,-0.0537982135327325,-0.0974249878621282,0.298845801915474,0.0179523224731211,-0.0111295566819093,-0.115580579460598,0.0523336421928091,-0.0604816650059659,0.0578130889369796,0.0941433781821796,0.0225792556434194,0.0160809847804332,0.0925485505857456,-0.0237517393537404,-0.0816036856390435
"chr1_6088399_6088699",0.146824925347699,0.0922382520902468,-0.0746817032306479,0.113315297396949,-0.0490118283698952,0.0713378434056852,-0.0500614192323284,-0.0329838275338122,0.0618416714210782,0.181766474870378,-0.0524201489795714,-0.00541202124399377,-0.103056657807346,0.0356203579542886,0.131941905932202,-0.0299783790274047,0.135116763773058,-0.0167317578877009,-0.048533671661316,0.123170423171363,0.106698140726713,-0.0503376738972935,0.0101846535583748,-0.0246762700885603,-0.0943151636041855,-0.068910165063443,0.0214111078560192,-0.0765673624767063,0.141284493289129,0.0756361551327928,0.0113581023130584,0.0687048223862891,0.100111629697625,0.0134982577060293,-0.0668997025932397,-0.158598224684564,0.00989293250304912,-0.179381922940896,0.00364487544172936,-0.0556081679987788,0.0561857372062161,0.0666109496994899,0.0126661510330864,-0.17304073621677,0.0678966287213374,-0.0350798824006117,-0.0701778548461003,0.0632825973093801,-0.0208872239697469,-0.0184342455228603,-0.0611253755942421,0.0195256449689818,-0.00627172387207259,-0.0569790441192014,-0.0730902873901253,-0.0976136022795888,0.0656494836737143,-0.00551977579438714,-0.043741400677069,0.113136599531258,0.146801129592142,0.0336769492669658,-0.016055545574608,0.0858658889831217,-0.0422014771880486,0.0840734495075174,-0.0689248719245462,0.0390030328535637,-0.0858326522465703,0.158521810757085,-0.0191317234245328,-0.107531796410667,-0.023680457865506,0.12078764355938,-0.0204524449033071,0.0247055734651577,-0.124017243778475,0.0557693889000823,-0.00696668525554089,0.0169816574499267,0.066891739387387,0.0365077694922596,-0.108721445144436,0.0210046236308321,0.0648385678416094,-0.0534296491135567,0.0251644941926881,0.0702283365043249,-0.189740826973169,0.129215317349753,0.0856417785803149,-0.0852513577977505,0.0197971503217235,0.0434114119538681,0.0907529641142405
"chr1_6204073_6204373",0.125862230433554,0.196849450138909,-0.0910139443026528,-0.208110839540482,-0.120266167426661,-0.0526283079355524,0.10902213952517,-0.0920942520894972,-0.210339650710534,0.0116812876502585,-0.0839837484355681,0.0698984305992892,-0.119487640859946,-0.0450787388007055,0.0867090886044649,0.211655449859064,-0.0571525132211692,-0.044134296779501,-0.0951820410218888,-0.35213077415744,-0.00835312584720441,-0.166712882448198,0.134051100430633,-0.123000594815717,-0.0447477037453894,-0.106331808529869,0.017526226135622,-0.140920202178547,0.0869604033548066,0.113549588339614,0.135788085149652,-0.0607254595991165,-0.0247048731842884,-0.0449030121217741,-0.174906746436161,-0.110884288141379,-0.115965024022592,0.0452055790762633,-0.139410971622644,0.0762014455795674,-0.0847326289514687,0.00123012535975737,0.0698609289256386,0.147019308499785,0.208758137004223,-0.053046178658298,-0.0129360054921168,0.105520732823577,0.0144389804747187,0.0101754078717189,0.126219479642155,-0.0159016161021076,0.00242208201490203,-0.0389755539202616,-0.0520139746380412,0.0673342634806282,0.0672132606696614,0.127536014812028,0.00880199467731184,0.1306013702341,-0.0272778954121641,0.130005231001149,-0.0649366536710811,-0.118075963289432,0.106965828354906,0.140417709196546,0.0829143790754777,-0.13735691230519,-0.0257675109808698,-0.29276679756582,-0.0894945112174538,0.0796130621840351,-0.0967198976230509,-0.166290656664336,-0.0147322923788713,0.179751769389474,0.0934609691907002,-0.1231956145153,-0.172860695997458,0.0246163388151736,-0.188009262371774,0.225495489783946,-0.0157224093680474,-0.021418050047517,0.174862083053609,0.0387845103471656,0.0329848914996887,0.172741679571883,0.0429880050569096,0.0519663098810895,0.154511656394174,0.0851687600306763,0.183146028239163,0.0558907156535021,0.0101216868532441
"chr1_6217965_6218265",0.0051058030214289,-0.0711832698442723,-0.0687210273519374,-0.0955733955069393,-0.140626977089172,-0.0103096237446459,0.100901263153788,0.016725717670177,-0.117861168774013,-0.0399287768459073,-0.0662524644971182,-0.0321804974383781,-0.0216801852413824,0.0776406693099632,0.076356431391692,0.0428042262490417,-0.14563831058852,-0.258945078944945,0.0444446037314113,-0.0295905185510059,0.0597221241578402,-0.165688105780468,-0.0574348904575732,-0.171533183699143,-0.0257752108790113,0.0293361277749274,-0.168848626891781,-0.0873369957765753,-0.182368000450993,-0.0981726160605423,0.101948060357083,-0.233856210573756,-0.074749766505104,-0.203767557650264,-0.0176189169849812,-0.268584384197747,-0.210348730512733,0.136127013803131,-0.0953772103435876,-0.0477059362228966,-0.223951337840967,0.086277228554435,0.0640470643713902,0.133335006589649,-0.00286637096556588,-0.0558017423043383,-0.122034713696638,-0.0143547208870941,-0.0156552203639728,-0.0715847628428016,0.0445129245609338,0.153571226135374,0.0635440356393351,-0.106651244139852,-0.079717358752749,-0.196804428387754,-0.0332506077598379,-0.100546220876324,0.169772781183506,0.117956185468263,-0.163981353044149,0.00225257046516762,0.116384827300952,-0.164620607820794,0.135449225974717,0.0490103016157462,-0.142103589758377,-0.138036002580758,-0.0176855695339947,-0.102366562653613,0.00712895890694442,0.127669611542687,0.0155378459325746,-0.106105034949764,-0.17624181436063,-0.0257022115632236,-0.0422662038029836,-0.0414432560376933,-0.175442607139437,-0.0431456979951372,-0.150830129942845,0.0310836578653249,-0.233824071706224,-0.264437130836156,0.0733949957710077,-0.0693690740661341,-0.0935275835786363,-0.0440458534388043,0.270994383938922,0.00408282951691787,0.0141995997895078,0.171085453095758,0.0904629657722103,-0.09121581594189,0.142297675085202
"chr1_6419455_6419755",-0.105822767832067,0.0137990603560518,-0.0802070827697918,0.0752142265334225,0.0712697256913808,0.0979853314598842,-0.0173791363720936,0.13049989075903,0.00444825427440131,0.0644511647649793,0.0799135436688752,0.0366854501504616,-0.0386155786510492,-0.00874918227166148,-0.0426546521876525,-0.0727891368403847,-0.0302266788514737,-0.020058368560196,0.039847074610267,0.0863998242736238,0.198386250069204,0.119638991482895,-0.0694845240107547,0.191709904955533,-0.0174370312782594,0.0841907641565304,0.135077516140021,0.132752037087884,-0.0182987948807566,-0.0900580017884525,-0.0610062400498647,0.0627965338495957,0.0867946866131019,0.0258452868156572,0.136944281196957,-0.0112518458118102,0.130792190325054,-0.000229076226759218,0.055316890759982,-0.0708158769823696,0.00955371986889691,-0.0932710992935677,-0.0210054967593572,-0.168291966979741,-0.111414421986172,0.0826042275550883,0.014637738383482,-0.0856422940265558,-0.0527985440237485,0.0320722177558725,-0.114709505014955,0.0209403626743332,-0.0690733904685836,0.0567925649183402,-0.0356759177126894,-0.00907191594441247,-0.102867981749567,-0.0716307829481349,0.00358600010441711,-0.0815557159165163,-0.00321925214963162,0.012690960197231,-0.106342876477318,0.0876407068197959,-0.0918606846896703,-0.235611666650855,-0.0612460788375839,0.0746678875389567,-0.00987028820413562,0.0363064415525074,0.0406620983688679,-0.0559961335932473,-0.0215656532558961,-0.0385037540582757,0.114491563724868,-0.119021750657824,0.0655163746079694,0.0921126433608829,0.0625329715159783,-0.0949188068475901,0.0830491152743866,-0.184765721343193,0.00779752741165439,0.0899163777269562,-0.0126916547395883,-0.0222762742747639,-0.033118703157645,-0.100233422597797,-0.10643545768012,0.235919724735131,-0.0120331664663072,-0.100338213951555,-0.136294758114649,0.0474314936899309,0.0965729276738366
"chr1_8230341_8230641",-0.0317093033079089,-0.0280024901122199,0.111388048034059,0.176347854232362,-0.0140648421841241,0.0897875410503303,-0.0564488728808451,-0.0506111473138093,0.0406251176297707,-0.0329545967644867,-0.0920586682902611,0.158206211917777,0.203113479062653,0.0174219338082794,-0.064498734856045,-0.0319704255298828,0.0512462128088882,-0.00645500421145277,0.104239112086824,0.0869893447880152,0.0654716167683583,-0.00179026336858041,-0.0208879675300686,0.112189568451238,0.176004362674287,0.0753082308584924,0.12806421554027,-0.0752405507593758,-0.0647547808636105,-0.13388678306256,0.0154562639137785,0.00561939442972007,0.111125661707698,-0.0475346186163803,0.0931932813204764,0.0936205808950682,0.0253328373178092,-0.0139829519852595,-0.0810584873290417,-0.0865867798378255,0.0522898403199301,0.0123879076968692,-0.082181453123338,0.00152213921184704,-0.128178892355677,0.037052295652252,0.0368668005772047,-0.137444465018264,0.0254199331804241,-0.163797985011962,-0.0454030292645133,0.15820317710224,0.116244649716873,-0.0021355594175415,0.013911145314552,-0.0293421782033558,0.0219926098791851,-0.0029619973841801,0.0126377169632466,-0.0384094510932821,0.0279786035607976,0.0509736839302277,0.0413814669769628,0.0602815600596668,-0.0497632082677737,-0.123091165101071,0.152713788290068,0.0548732512489361,-0.0584831337030507,0.0771572200773696,-0.117011577908579,0.0383475477034686,-0.05226747108213,-0.00128829722230677,-0.0417525286283676,0.0388637764107149,-0.369635405890663,0.0612745809487777,0.0310632558891941,0.107079240496308,0.0515466725968217,-0.0500446376802446,0.0413511631138142,-0.0489850148477294,-0.129033172266327,-0.13971281464624,-0.0657032681572291,0.0793356044372192,-0.00791367615905056,0.031015221521146,-0.0508537860292827,0.00418898519619402,0.0178323860896597,-0.172528575856585,0.0657590343405338
"chr1_867787_868087",-0.0722570321595564,0.0521886207057626,0.0981634932493426,0.174793657547351,0.170441913496201,-0.00892098116306131,-0.207642598651437,0.0606154633666253,0.145159658545852,0.0154130463545018,0.123061327669245,-0.0124002270339378,-0.0469826855081646,-0.0432316530784993,-0.0885634356343401,-0.150444758096274,0.122897127467793,0.267746140012555,-0.0621673685815252,0.133148604089074,-0.062188353186333,0.158719961593582,0.115654820045384,0.166819134051949,0.010445836068706,-0.0524611481649391,0.132464893405278,0.125419272327214,0.0870391435846318,0.149752346345901,-0.0936271765327543,0.168057078265011,0.0195823435920047,0.122165553337915,0.0120310226622167,0.259756268168421,0.251276720262697,-0.15517682843944,0.0814719554608191,0.0490323340534767,0.198984837874638,-0.162613385711399,-0.150202056820151,-0.138861583656401,-0.00612677616806892,0.0356324958726339,0.120065275417737,-0.028928204370403,0.0567323845761368,0.0260877458482593,-0.0310360424690735,-0.133825689592456,-0.121096139181691,0.00838415355021082,0.0520658578911527,0.222739000468374,0.0145832794343529,0.141677211357021,-0.28438128769773,-0.149711694948021,0.150005374762049,-0.0167985457763343,-0.155623062051332,0.185179919524466,-0.123583143535789,-0.0753301736946108,0.117246051761416,0.143842589101872,-0.0670277504930649,0.180664304363734,-0.101392987936749,-0.177613723349716,-0.014719478576319,0.0953297334705049,0.0984713978214423,0.0563075133387111,-0.0431084768175674,0.119981469638906,0.194341248583269,-0.045335710379615,0.182792474517325,0.00301310702692203,0.0486736612057433,0.251904953503358,-0.13004240687103,0.00872927841592867,0.179976684732781,-0.037528926151919,-0.240585602698844,-0.0214023550447636,-0.0599221454335712,-0.238210005387701,-0.186200675077059,0.123815943042945,-0.158007132524798
"chr1_87617145_87617322",0.00768767935431472,-0.0790158297761216,-0.0478582837862453,-0.0641472527379981,0.0579772497269465,0.144459357772577,-0.0037988904899042,-0.137452623770583,-0.0209743291074351,0.0477259508884421,0.112619369791219,-0.0652996557581618,0.0288823054176377,-0.154780657940015,-0.0670209630933368,-0.116814551447922,-0.0355483750353964,0.0505619431481581,-0.0529805651616735,-0.0152177485221878,0.0772741678312816,0.0955648430623214,-0.150704430145368,0.0911746216271461,0.0446505781215048,0.00519749498819794,0.0323552181164378,0.14050040582815,0.157978619576599,-0.186970254159807,-0.129082695717828,0.172455162354151,0.088226477549773,0.093310724904824,0.0725106465000334,0.01251390688314,0.0473806423625284,-0.013641476819664,0.0595407631538888,-0.0675506266646024,0.00155852963889763,-0.157572204675771,-0.154129998300031,-0.0547330215708275,-0.158143071346542,0.087396364792796,0.107108250022211,-0.0631895603074838,-0.162288324205695,0.00916114875788505,-0.196438038163092,-0.0264529771909814,-0.0817827803970597,-0.131917711449094,-0.104072241357103,-0.0369639609894793,-0.0581055625588893,-0.15124503591552,-0.0347837700369174,-0.0217785833524464,0.107296102763033,-0.125831975078847,-0.0499323030500957,0.00340297443794653,-0.12631430918412,-0.0500857804245608,-0.0749572667536168,0.0144077281434253,-0.0900619283484847,0.0249694347909022,0.0837129403202874,-0.0714747388738429,-0.114105587151303,0.0979147498312783,0.0340403941030494,-0.215386754897363,0.0904049953002682,-0.0755084377545374,0.0434266674694332,-0.157881217840486,0.0403629997050262,-0.228263291065051,0.0435235403165354,0.064446051255907,-0.0568002604256807,0.0554956122300957,-0.116503916548985,-0.0721108479853805,-0.151696697862351,-0.0140298219997574,-0.0863084375062669,-0.0554833942900827,-0.0334772344247811,-0.0282181352652097,-0.0400402669725065
"chr1_89989533_89989833",0.0152627189390771,-0.00254775881881199,0.0314781575864199,-0.0504835899383587,-0.0345928280790749,-0.029788528359765,0.116906331778229,-0.0139420702949342,-0.0730950983291302,-0.0145246218862212,0.0229128331369526,0.00152819561755897,0.00348168069791435,0.162336093546921,0.109124949907447,-0.0279570810823109,-0.024255307479928,-0.177514129567142,0.0754257673251792,0.0459535550913018,0.157936754404078,-0.0204055233497334,-0.0531416507349348,-0.0815363812860527,-0.0422048316294298,0.0972644576465075,-0.109755129277028,-0.0972006717772933,-0.150809685983232,0.00103553659757517,0.0786244192267611,-0.111018324988972,0.00241925876874388,-0.125358008774793,0.115758072566114,-0.258492297945796,-0.178840240889348,0.0912916680982997,-0.088590694685538,-0.0472302425519298,-0.155242746316754,0.0497076324142146,0.0757439475009279,0.113138142132304,-0.0485637197719265,-0.0326297599129269,-0.106286493601916,-0.00815026369359733,-0.0027976593884377,-0.0293171981406604,-0.0047452603045115,0.0967127624009282,0.0271260215600954,0.0140845103102561,-0.0181114442977279,-0.217675377613576,0.0147996143008958,-0.134087360396493,-0.0507601667012945,0.0157104546689418,-0.0970183432705453,0.0337691846260114,0.0888221789881896,-0.0610419295416585,0.101853057011247,-0.0444279160163139,-0.149198966035335,-0.0550879246328789,-0.0781664481934225,0.00927514671644857,0.153914841131505,0.0727365926872741,-0.0062712172453733,-0.0554773523292856,-0.141084120846919,-0.0961866384434173,0.168971226253937,0.135401204635345,-0.0723123614328945,-0.0753564757825689,-0.100634149730739,-0.118830566787973,-0.218712926428073,-0.127445044581601,-0.00882706533739977,-0.020388742173833,-0.0688169878022414,-0.0301510365945808,0.15645376359569,-0.0109501390413753,0.00745631295337384,0.115088879410832,-0.10324535232226,-0.0190598227518604,0.165168538578002
"chr1_9238990_9239290",0.0625477752356272,-0.0775375215862435,0.00367463176850475,-0.283197805232267,-0.185331127555613,0.0843597800062188,0.0575678837371592,-0.107973751665903,-0.180555904879031,-0.0303505972862711,-0.12372770745109,0.0537903062206305,0.051973397348905,-0.105770450751352,0.0753427335481774,0.147490030448319,-0.0227163673613588,-0.0756809856162192,-0.00353540878264279,-0.258146140618883,-0.0529290967394004,-0.118343830441531,0.224252616957783,-0.0958080181284008,0.132997945796672,0.0036334095612716,-0.0559249810713124,-0.0779524022434904,0.0854916421629491,-0.0470994543669268,0.0149927971889842,0.0436645265749109,-0.0553387945231333,0.0187813937292923,-0.0535803208015081,-0.101879620577201,-0.154027872502164,0.018482205693699,-0.106529158560192,-0.0490852987576238,-0.0974220883211016,0.114554577897263,-0.0110618203249504,0.158832258830828,0.0644604449555537,-0.0720943801454887,-0.0428386191460475,0.05886583654869,-0.0580335574292469,-0.00910514616091448,0.0650398117645501,0.03286942662223,0.0266726954066785,0.0197003417927893,0.0166270284907153,-0.0518038353062992,0.10282976398707,0.197551397772347,0.0655565119413555,0.227654322836478,-0.0872150101388798,-0.0462407131169059,0.0694182451648329,-0.132539231165517,0.0965242285416526,0.0844346800053667,0.00802459749374516,-0.0404544171698366,-0.000491530167133283,-0.218891066042348,-0.0733538379883032,0.167751371878123,-0.0600849145727241,-0.0516876217514959,0.00548291309679826,0.0769656630584372,-0.0732546638036886,-0.158928739674642,-0.217093191869944,0.077955805469558,-0.253374006526684,0.0412912427624855,0.0200881307970321,-0.00426183060664737,0.138305842397476,-0.0421953540468779,-0.00890218156174932,0.080992615047922,0.0915213024500934,0.0224585774199937,0.0885316440872378,0.150718878248942,0.30508641947977,-0.0768381768648902,0.0185393474807507
"chr1_9294267_9294567",0.162824599659032,0.0478583054055262,-0.112834430676603,0.142998889672532,-0.0656091769487599,-0.0398575420454759,0.0829779892212569,-0.0128855820642997,-0.0258942115053796,0.0490979460282592,0.0263679178191541,0.177782196832757,-0.0194094294443393,0.0908767828875499,0.131004982137624,-0.0272641933515864,0.188540752321804,0.00866090892947508,-0.112800377579312,0.0564011072696694,-0.0187356025732799,-0.0618973900944786,0.100488039639979,-0.100336412639964,0.00947847881078545,0.0501298826851946,0.025827061670193,-0.032726727782653,-0.0250050138694192,0.0603883291626381,0.08732310532619,0.0602088882347667,0.0621037333808858,0.0600390034041948,0.0365815997359846,0.101285402181069,-0.0452152453988557,0.0851945947107392,-0.120110442123773,0.183763374893219,-0.0446513368409473,-0.0031462093212388,0.0952552493983236,0.119193724496061,0.0287761050824686,-0.0473426468257217,-0.192259628073176,0.164890394387799,0.0280179321604693,0.0279709035808482,0.0200999433735493,0.0601628698864347,0.0814285358658183,-0.10555610853647,0.0390421778245395,0.0345552315481266,0.152744449018306,0.0827121699550997,0.0540964861024709,-0.00174359781211008,0.0255800970006435,0.0485358520276132,0.0245657957631619,-0.0346129156416866,-0.0133946218213945,0.114629752337981,-0.0364010038066215,-0.215045045421387,-0.0190850525513903,0.00500524192351347,0.0449117205523065,0.110376942911951,-0.174602873640702,0.00342076312294323,-0.153498958042371,0.146307832991371,-0.0646554501861865,-0.138962870980058,-0.0964593922766717,-0.0346682073360273,-0.0014691723044686,0.109764459257393,-0.125184935187951,-0.152362898320576,-0.0077892254179436,0.108630136762769,-0.00167803883053099,0.171301557904709,0.00479902436087502,0.00442689663934216,0.0488075078372357,-0.0165770249160183,0.0415272507814226,0.153670741431434,-0.0110698446345889
"chr1_942328_942647",-0.100922485124172,0.103526572713265,0.208887066745202,0.0710230437937532,0.0669934249870279,0.000864006634541491,-0.189587413026062,-0.0920256562928398,0.131847632184092,0.0909083715928895,0.0789927150244439,-0.136181104744124,0.0771074036748736,-0.0226660247810668,-0.189889774911676,-0.0632463862687918,0.0569700472908471,0.0174757931195479,0.042132903529909,0.057627227956259,-0.208727052896026,-0.0627095584040731,-0.0558279642157504,-0.00755383887958826,-0.0282327409396277,0.116369853339608,0.126248446571276,-0.0744704322041892,0.0201992776392517,0.0569434252078377,-0.162976984469734,0.0984462891867248,-0.0032947602448068,0.0193562729724066,-0.0804329699833471,0.124498661988325,-0.014763797067662,-0.088365345614307,0.0883907379180172,-0.0575802685044578,0.0350071512879191,-0.0851110587032372,-0.0713897538040622,-0.0693248746808684,-0.0263843397935357,0.0284753601596405,0.0330063906669806,-0.044970158653884,-0.0433909143062187,-0.0638232355713253,-0.0617659397269094,-0.031754108837079,-0.0457757121032054,-0.0577973202849461,-0.149762491951636,0.0262252337865332,-0.119901386163571,0.00173463641828024,-0.212255063304946,0.106115957471555,0.132232039005258,0.0193350946301763,0.0188583011875894,0.0447857403274893,0.158520374757714,0.0368185120249941,-0.0320582175303963,0.255338684203201,0.0363003960908299,0.0127696287116007,-0.0548263815675104,-0.0210957812957298,0.26120783365808,0.154952968886111,-0.0192020698621351,-0.0158435774383916,-0.162194897210149,0.0963370621558996,0.0517972774183131,-0.0190650190427941,0.00902428117165946,-0.0493064312861312,0.172788505261662,0.074737194211095,-0.0104075000847265,-0.0760183370951931,-0.00497831286793384,-0.147451831879596,0.03356384424723,-0.112615478804665,-0.111666336656045,-0.0822816367972122,5.44722122238454e-05,0.00499496750204834,-0.119391994748958
